ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIS	EIOS	EIC	EIO	SEG2	SEG3	SEG4	SEG5	SEG1
228006	200	0	1	0	0	1	0	1	0	0	0	1	0	0	0
228006	260	0	0	1	1	1	0	1	0	0	0	1	0	0	0
228006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
228007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
228007	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
228007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
228008	230	0	1	0	1	1	0	1	0	0	0	1	0	0	0
228008	140	1	0	0	0	1	0	1	0	0	0	1	0	0	0
228008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
229001	260	0	0	1	1	1	0	1	0	0	1	0	0	0	0
229001	200	0	1	0	0	1	0	1	0	0	1	0	0	0	0
229001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229002	200	1	0	0	1	1	0	1	0	0	1	0	0	0	0
229002	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
229002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229003	140	1	0	0	1	1	0	1	0	0	1	0	0	0	0
229003	230	0	1	0	0	1	0	1	0	0	1	0	0	0	0
229003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229004	260	0	1	0	1	1	0	1	0	0	1	0	0	0	0
229004	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
229004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229005	170	0	0	1	0	1	0	1	0	0	1	0	0	0	0
229005	260	0	1	0	1	1	0	1	0	0	1	0	0	0	0
229005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229006	200	0	1	0	0	1	0	1	0	0	1	0	0	0	0
229006	260	0	0	1	1	1	0	1	0	0	1	0	0	0	0
229006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229007	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
229007	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
229007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
229008	230	0	1	0	0	1	0	1	0	0	1	0	0	0	0
229008	140	1	0	0	1	1	0	1	0	0	1	0	0	0	0
229008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
230001	260	0	0	1	0	1	0	1	0	0	0	1	0	0	0
230001	200	0	1	0	1	1	0	1	0	0	0	1	0	0	0
230001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
230002	200	1	0	0	1	1	0	1	0	0	0	1	0	0	0
230002	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
230002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
230003	140	1	0	0	0	1	0	1	0	0	0	1	0	0	0
230003	230	0	1	0	0	1	0	1	0	0	0	1	0	0	0
230003	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
230004	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
230004	200	1	0	0	0	1	0	1	0	0	0	1	0	0	0
230004	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
230005	170	0	0	1	0	1	0	1	0	0	0	1	0	0	0
230005	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
230005	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
230006	200	0	1	0	0	1	0	1	0	0	0	1	0	0	0
230006	260	0	0	1	1	1	0	1	0	0	0	1	0	0	0
230006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
230007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
230007	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
230007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
230008	230	0	1	0	1	1	0	1	0	0	0	1	0	0	0
230008	140	1	0	0	0	1	0	1	0	0	0	1	0	0	0
230008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
231001	260	0	0	1	0	1	0	1	0	0	0	0	0	0	1
231001	200	0	1	0	1	1	0	1	0	0	0	0	0	0	1
231001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231002	200	1	0	0	0	1	0	1	0	0	0	0	0	0	1
231002	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1
231002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231003	140	1	0	0	1	1	0	1	0	0	0	0	0	0	1
231003	230	0	1	0	0	1	0	1	0	0	0	0	0	0	1
231003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231004	260	0	1	0	0	1	0	1	0	0	0	0	0	0	1
231004	200	1	0	0	1	1	0	1	0	0	0	0	0	0	1
231004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231005	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1
231005	260	0	1	0	0	1	0	1	0	0	0	0	0	0	1
231005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231006	200	0	1	0	1	1	0	1	0	0	0	0	0	0	1
231006	260	0	0	1	0	1	0	1	0	0	0	0	0	0	1
231006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231007	170	1	0	0	0	1	0	1	0	0	0	0	0	0	1
231007	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1
231007	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
231008	230	0	1	0	0	1	0	1	0	0	0	0	0	0	1
231008	140	1	0	0	1	1	0	1	0	0	0	0	0	0	1
231008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
232001	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
232001	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
232001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232002	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
232002	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0
232002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232003	140	1	0	0	1	1	0	1	0	0	1	0	0	0	0
232003	230	0	1	0	0	1	0	1	0	0	1	0	0	0	0
232003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232004	260	0	1	0	0	1	0	1	0	0	1	0	0	0	0
232004	200	1	0	0	1	1	0	1	0	0	1	0	0	0	0
232004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232005	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
232005	260	0	1	0	0	1	0	1	0	0	1	0	0	0	0
232005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232006	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
232006	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
232006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232007	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
232007	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
232007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
232008	230	0	1	0	0	1	0	1	0	0	1	0	0	0	0
232008	140	1	0	0	1	1	0	1	0	0	1	0	0	0	0
232008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
233001	260	0	0	1	0	1	0	1	0	0	0	0	1	0	0
233001	200	0	1	0	1	1	0	1	0	0	0	0	1	0	0
233001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233002	200	1	0	0	0	1	0	1	0	0	0	0	1	0	0
233002	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0
233002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233003	140	1	0	0	1	1	0	1	0	0	0	0	1	0	0
233003	230	0	1	0	0	1	0	1	0	0	0	0	1	0	0
233003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233004	260	0	1	0	0	1	0	1	0	0	0	0	1	0	0
233004	200	1	0	0	1	1	0	1	0	0	0	0	1	0	0
233004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233005	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0
233005	260	0	1	0	0	1	0	1	0	0	0	0	1	0	0
233005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233006	200	0	1	0	1	1	0	1	0	0	0	0	1	0	0
233006	260	0	0	1	0	1	0	1	0	0	0	0	1	0	0
233006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233007	170	1	0	0	0	1	0	1	0	0	0	0	1	0	0
233007	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0
233007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
233008	230	0	1	0	0	1	0	1	0	0	0	0	1	0	0
233008	140	1	0	0	1	1	0	1	0	0	0	0	1	0	0
233008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
234001	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
234001	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
234001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234002	200	1	0	0	1	1	0	1	0	0	1	0	0	0	0
234002	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
234002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234003	140	1	0	0	0	1	0	1	0	0	1	0	0	0	0
234003	230	0	1	0	1	1	0	1	0	0	1	0	0	0	0
234003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234004	260	0	1	0	1	1	0	1	0	0	1	0	0	0	0
234004	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
234004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234005	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
234005	260	0	1	0	0	1	0	1	0	0	1	0	0	0	0
234005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234006	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
234006	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
234006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234007	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
234007	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
234007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
234008	230	0	1	0	1	1	0	1	0	0	1	0	0	0	0
234008	140	1	0	0	0	1	0	1	0	0	1	0	0	0	0
234008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
235001	260	0	0	1	0	1	0	1	0	0	0	1	0	0	0
235001	200	0	1	0	1	1	0	1	0	0	0	1	0	0	0
235001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235002	200	1	0	0	0	1	0	1	0	0	0	1	0	0	0
235002	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0
235002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235003	140	1	0	0	1	1	0	1	0	0	0	1	0	0	0
235003	230	0	1	0	0	1	0	1	0	0	0	1	0	0	0
235003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235004	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
235004	200	1	0	0	1	1	0	1	0	0	0	1	0	0	0
235004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235005	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
235005	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
235005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235006	200	0	1	0	1	1	0	1	0	0	0	1	0	0	0
235006	260	0	0	1	0	1	0	1	0	0	0	1	0	0	0
235006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
235007	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
235007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
235008	230	0	1	0	0	1	0	1	0	0	0	1	0	0	0
235008	140	1	0	0	1	1	0	1	0	0	0	1	0	0	0
235008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
236001	260	0	0	1	0	1	0	1	0	0	0	0	0	0	1
236001	200	0	1	0	1	1	0	1	0	0	0	0	0	0	1
236001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236002	200	1	0	0	0	1	0	1	0	0	0	0	0	0	1
236002	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1
236002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236003	140	1	0	0	1	1	0	1	0	0	0	0	0	0	1
236003	230	0	1	0	0	1	0	1	0	0	0	0	0	0	1
236003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236004	260	0	1	0	0	1	0	1	0	0	0	0	0	0	1
236004	200	1	0	0	1	1	0	1	0	0	0	0	0	0	1
236004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236005	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1
236005	260	0	1	0	0	1	0	1	0	0	0	0	0	0	1
236005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236006	200	0	1	0	1	1	0	1	0	0	0	0	0	0	1
236006	260	0	0	1	0	1	0	1	0	0	0	0	0	0	1
236006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236007	170	1	0	0	0	1	0	1	0	0	0	0	0	0	1
236007	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1
236007	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
236008	230	0	1	0	0	1	0	1	0	0	0	0	0	0	1
236008	140	1	0	0	1	1	0	1	0	0	0	0	0	0	1
236008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
237001	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
237001	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
237001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237002	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
237002	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0
237002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237003	140	1	0	0	0	1	0	1	0	0	1	0	0	0	0
237003	230	0	1	0	1	1	0	1	0	0	1	0	0	0	0
237003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237004	260	0	1	0	1	1	0	1	0	0	1	0	0	0	0
237004	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
237004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237005	170	0	0	1	0	1	0	1	0	0	1	0	0	0	0
237005	260	0	1	0	1	1	0	1	0	0	1	0	0	0	0
237005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237006	200	0	1	0	0	1	0	1	0	0	1	0	0	0	0
237006	260	0	0	1	1	1	0	1	0	0	1	0	0	0	0
237006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237007	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
237007	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
237007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
237008	230	0	1	0	1	1	0	1	0	0	1	0	0	0	0
237008	140	1	0	0	0	1	0	1	0	0	1	0	0	0	0
237008	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
238001	260	0	0	1	0	1	0	1	0	0	0	0	0	1	0
238001	200	0	1	0	1	1	0	1	0	0	0	0	0	1	0
238001	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238002	200	1	0	0	0	1	0	1	0	0	0	0	0	1	0
238002	170	1	0	0	1	1	0	1	0	0	0	0	0	1	0
238002	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238003	140	1	0	0	1	1	0	1	0	0	0	0	0	1	0
238003	230	0	1	0	0	1	0	1	0	0	0	0	0	1	0
238003	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238004	260	0	1	0	1	1	0	1	0	0	0	0	0	1	0
238004	200	1	0	0	0	1	0	1	0	0	0	0	0	1	0
238004	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238005	170	0	0	1	1	1	0	1	0	0	0	0	0	1	0
238005	260	0	1	0	0	1	0	1	0	0	0	0	0	1	0
238005	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238006	200	0	1	0	1	1	0	1	0	0	0	0	0	1	0
238006	260	0	0	1	0	1	0	1	0	0	0	0	0	1	0
238006	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238007	170	1	0	0	0	1	0	1	0	0	0	0	0	1	0
238007	170	0	0	1	1	1	0	1	0	0	0	0	0	1	0
238007	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
238008	230	0	1	0	0	1	0	1	0	0	0	0	0	1	0
238008	140	1	0	0	1	1	0	1	0	0	0	0	0	1	0
238008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
239001	260	0	0	1	0	1	0	1	0	0	0	1	0	0	0
239001	200	0	1	0	1	1	0	1	0	0	0	1	0	0	0
239001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239002	200	1	0	0	0	1	0	1	0	0	0	1	0	0	0
239002	170	1	0	0	1	1	0	1	0	0	0	1	0	0	0
239002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239003	140	1	0	0	1	1	0	1	0	0	0	1	0	0	0
239003	230	0	1	0	0	1	0	1	0	0	0	1	0	0	0
239003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239004	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
239004	200	1	0	0	1	1	0	1	0	0	0	1	0	0	0
239004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239005	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
239005	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
239005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239006	200	0	1	0	1	1	0	1	0	0	0	1	0	0	0
239006	260	0	0	1	0	1	0	1	0	0	0	1	0	0	0
239006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
239007	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
239007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
239008	230	0	1	0	1	1	0	1	0	0	0	1	0	0	0
239008	140	1	0	0	0	1	0	1	0	0	0	1	0	0	0
239008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
240001	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
240001	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
240001	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240002	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
240002	170	1	0	0	1	1	0	1	0	0	1	0	0	0	0
240002	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240003	140	1	0	0	0	1	0	1	0	0	1	0	0	0	0
240003	230	0	1	0	1	1	0	1	0	0	1	0	0	0	0
240003	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240004	260	0	1	0	1	1	0	1	0	0	1	0	0	0	0
240004	200	1	0	0	0	1	0	1	0	0	1	0	0	0	0
240004	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240005	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
240005	260	0	1	0	0	1	0	1	0	0	1	0	0	0	0
240005	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240006	200	0	1	0	1	1	0	1	0	0	1	0	0	0	0
240006	260	0	0	1	0	1	0	1	0	0	1	0	0	0	0
240006	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240007	170	1	0	0	0	1	0	1	0	0	1	0	0	0	0
240007	170	0	0	1	1	1	0	1	0	0	1	0	0	0	0
240007	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
240008	230	0	1	0	0	1	0	1	0	0	1	0	0	0	0
240008	140	1	0	0	0	1	0	1	0	0	1	0	0	0	0
240008	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
241001	260	0	0	1	1	1	0	1	0	0	0	0	0	1	0
241001	200	0	1	0	0	1	0	1	0	0	0	0	0	1	0
241001	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241002	200	1	0	0	0	1	0	1	0	0	0	0	0	1	0
241002	170	1	0	0	1	1	0	1	0	0	0	0	0	1	0
241002	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241003	140	1	0	0	1	1	0	1	0	0	0	0	0	1	0
241003	230	0	1	0	0	1	0	1	0	0	0	0	0	1	0
241003	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241004	260	0	1	0	0	1	0	1	0	0	0	0	0	1	0
241004	200	1	0	0	1	1	0	1	0	0	0	0	0	1	0
241004	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241005	170	0	0	1	1	1	0	1	0	0	0	0	0	1	0
241005	260	0	1	0	0	1	0	1	0	0	0	0	0	1	0
241005	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241006	200	0	1	0	0	1	0	1	0	0	0	0	0	1	0
241006	260	0	0	1	1	1	0	1	0	0	0	0	0	1	0
241006	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241007	170	1	0	0	1	1	0	1	0	0	0	0	0	1	0
241007	170	0	0	1	0	1	0	1	0	0	0	0	0	1	0
241007	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241008	230	0	1	0	0	1	0	1	0	0	0	0	0	1	0
241008	140	1	0	0	1	1	0	1	0	0	0	0	0	1	0
241008	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
242001	260	0	0	1	0	1	0	1	0	0	0	0	0	0	1
242001	200	0	1	0	1	1	0	1	0	0	0	0	0	0	1
242001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242002	200	1	0	0	0	1	0	1	0	0	0	0	0	0	1
242002	170	1	0	0	1	1	0	1	0	0	0	0	0	0	1
242002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242003	140	1	0	0	1	1	0	1	0	0	0	0	0	0	1
242003	230	0	1	0	0	1	0	1	0	0	0	0	0	0	1
242003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242004	260	0	1	0	0	1	0	1	0	0	0	0	0	0	1
242004	200	1	0	0	1	1	0	1	0	0	0	0	0	0	1
242004	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242005	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1
242005	260	0	1	0	0	1	0	1	0	0	0	0	0	0	1
242005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242006	200	0	1	0	1	1	0	1	0	0	0	0	0	0	1
242006	260	0	0	1	0	1	0	1	0	0	0	0	0	0	1
242006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242007	170	1	0	0	0	1	0	1	0	0	0	0	0	0	1
242007	170	0	0	1	1	1	0	1	0	0	0	0	0	0	1
242007	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242008	230	0	1	0	0	1	0	1	0	0	0	0	0	0	1
242008	140	1	0	0	1	1	0	1	0	0	0	0	0	0	1
242008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
243001	260	0	0	1	1	1	0	1	0	0	0	1	0	0	0
243001	200	0	1	0	0	1	0	1	0	0	0	1	0	0	0
243001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243002	200	1	0	0	1	1	0	1	0	0	0	1	0	0	0
243002	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
243002	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243003	140	1	0	0	1	1	0	1	0	0	0	1	0	0	0
243003	230	0	1	0	0	1	0	1	0	0	0	1	0	0	0
243003	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243004	260	0	1	0	1	1	0	1	0	0	0	1	0	0	0
243004	200	1	0	0	0	1	0	1	0	0	0	1	0	0	0
243004	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243005	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
243005	260	0	1	0	0	1	0	1	0	0	0	1	0	0	0
243005	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243006	200	0	1	0	0	1	0	1	0	0	0	1	0	0	0
243006	260	0	0	1	1	1	0	1	0	0	0	1	0	0	0
243006	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243007	170	1	0	0	0	1	0	1	0	0	0	1	0	0	0
243007	170	0	0	1	1	1	0	1	0	0	0	1	0	0	0
243007	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
243008	230	0	1	0	1	1	0	1	0	0	0	1	0	0	0
243008	140	1	0	0	0	1	0	1	0	0	0	1	0	0	0
243008	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
244001	260	0	0	1	0	1	0	1	0	0	0	0	1	0	0
244001	200	0	1	0	1	1	0	1	0	0	0	0	1	0	0
244001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244002	200	1	0	0	0	1	0	1	0	0	0	0	1	0	0
244002	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0
244002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244003	140	1	0	0	1	1	0	1	0	0	0	0	1	0	0
244003	230	0	1	0	0	1	0	1	0	0	0	0	1	0	0
244003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244004	260	0	1	0	0	1	0	1	0	0	0	0	1	0	0
244004	200	1	0	0	1	1	0	1	0	0	0	0	1	0	0
244004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244005	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0
244005	260	0	1	0	0	1	0	1	0	0	0	0	1	0	0
244005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244006	200	0	1	0	1	1	0	1	0	0	0	0	1	0	0
244006	260	0	0	1	0	1	0	1	0	0	0	0	1	0	0
244006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244007	170	1	0	0	0	1	0	1	0	0	0	0	1	0	0
244007	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0
244007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
244008	230	0	1	0	0	1	0	1	0	0	0	0	1	0	0
244008	140	1	0	0	1	1	0	1	0	0	0	0	1	0	0
244008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245001	260	0	0	1	0	1	0	1	0	0	0	0	1	0	0
245001	200	0	1	0	1	1	0	1	0	0	0	0	1	0	0
245001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245002	200	1	0	0	0	1	0	1	0	0	0	0	1	0	0
245002	170	1	0	0	1	1	0	1	0	0	0	0	1	0	0
245002	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245003	140	1	0	0	1	1	0	1	0	0	0	0	1	0	0
245003	230	0	1	0	0	1	0	1	0	0	0	0	1	0	0
245003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245004	260	0	1	0	0	1	0	1	0	0	0	0	1	0	0
245004	200	1	0	0	1	1	0	1	0	0	0	0	1	0	0
245004	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245005	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0
245005	260	0	1	0	0	1	0	1	0	0	0	0	1	0	0
245005	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245006	200	0	1	0	1	1	0	1	0	0	0	0	1	0	0
245006	260	0	0	1	0	1	0	1	0	0	0	0	1	0	0
245006	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245007	170	1	0	0	0	1	0	1	0	0	0	0	1	0	0
245007	170	0	0	1	1	1	0	1	0	0	0	0	1	0	0
245007	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
245008	230	0	1	0	0	1	0	1	0	0	0	0	1	0	0
245008	140	1	0	0	1	1	0	1	0	0	0	0	1	0	0
245008	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
246001	260	0	0	1	0	1	0	1	0	0	0	1	0	0	0
246001	200	0	1	0	1	1	0	1	0	0	0	1	0	0	0
246001	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
246002	200	1	0	0	0	1	0	1	0	0	0	1	0	0	0
