respondent_id,resp_num,country,china,japan,task_id,choice_alt,eio,eis,eios,eic,seg1,seg2,seg3,seg4,seg5,price_1,price_2,price_3,ordi_1,ordi_2,ordi_3,organic_1,organic_2,organic_3,spec_1,spec_2,spec_3,mode_1,mode_2,mode_3,choice,price_cn_1,price_cn_2,price_cn_3,price_jp_1,price_jp_2,price_jp_3
China_201,201,China,1,0,China_201004,1,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_201,201,China,1,0,China_201005,2,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_201,201,China,1,0,China_201006,1,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_201,201,China,1,0,China_201007,1,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_201,201,China,1,0,China_201008,2,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_202,202,China,1,0,China_202001,2,0,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_202,202,China,1,0,China_202002,2,0,1,0,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_202,202,China,1,0,China_202003,3,0,1,0,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_202,202,China,1,0,China_202004,1,0,1,0,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_202,202,China,1,0,China_202005,1,0,1,0,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_202,202,China,1,0,China_202006,3,0,1,0,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_202,202,China,1,0,China_202007,2,0,1,0,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_202,202,China,1,0,China_202008,3,0,1,0,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,3,19,11,0,0,0,0
China_203,203,China,1,0,China_203001,2,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_203,203,China,1,0,China_203002,2,0,1,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_203,203,China,1,0,China_203003,1,0,1,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_203,203,China,1,0,China_203004,1,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_203,203,China,1,0,China_203005,1,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_203,203,China,1,0,China_203006,1,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_203,203,China,1,0,China_203007,2,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_203,203,China,1,0,China_203008,2,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_204,204,China,1,0,China_204001,2,0,1,0,0,0,0,0,1,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_204,204,China,1,0,China_204002,1,0,1,0,0,0,0,0,1,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,1,11,7,0,0,0,0
China_204,204,China,1,0,China_204003,1,0,1,0,0,0,0,0,1,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_204,204,China,1,0,China_204004,1,0,1,0,0,0,0,0,1,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_204,204,China,1,0,China_204005,2,0,1,0,0,0,0,0,1,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_204,204,China,1,0,China_204006,1,0,1,0,0,0,0,0,1,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_204,204,China,1,0,China_204007,1,0,1,0,0,0,0,0,1,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_204,204,China,1,0,China_204008,2,0,1,0,0,0,0,0,1,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_205,205,China,1,0,China_205001,2,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_205,205,China,1,0,China_205002,3,0,1,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,3,11,7,0,0,0,0
China_205,205,China,1,0,China_205003,3,0,1,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_205,205,China,1,0,China_205004,1,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_205,205,China,1,0,China_205005,1,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_205,205,China,1,0,China_205006,3,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_205,205,China,1,0,China_205007,2,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_205,205,China,1,0,China_205008,3,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,3,19,11,0,0,0,0
China_206,206,China,1,0,China_206001,1,0,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,7,3,0,0,0,0
China_206,206,China,1,0,China_206002,2,0,1,0,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_206,206,China,1,0,China_206003,3,0,1,0,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_206,206,China,1,0,China_206004,1,0,1,0,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_206,206,China,1,0,China_206005,1,0,1,0,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_206,206,China,1,0,China_206006,3,0,1,0,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_206,206,China,1,0,China_206007,2,0,1,0,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_206,206,China,1,0,China_206008,3,0,1,0,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,3,19,11,0,0,0,0
China_207,207,China,1,0,China_207001,1,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,7,3,0,0,0,0
China_207,207,China,1,0,China_207002,2,0,1,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_207,207,China,1,0,China_207003,3,0,1,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_207,207,China,1,0,China_207004,1,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_207,207,China,1,0,China_207005,2,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_207,207,China,1,0,China_207006,1,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_207,207,China,1,0,China_207007,2,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_207,207,China,1,0,China_207008,2,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_208,208,China,1,0,China_208001,2,0,1,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_208,208,China,1,0,China_208002,2,0,1,0,0,0,0,1,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_208,208,China,1,0,China_208003,1,0,1,0,0,0,0,1,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_208,208,China,1,0,China_208004,1,0,1,0,0,0,0,1,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_208,208,China,1,0,China_208005,1,0,1,0,0,0,0,1,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_208,208,China,1,0,China_208006,1,0,1,0,0,0,0,1,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_208,208,China,1,0,China_208007,2,0,1,0,0,0,0,1,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_208,208,China,1,0,China_208008,2,0,1,0,0,0,0,1,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_209,209,China,1,0,China_209001,2,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_209,209,China,1,0,China_209002,3,0,1,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,3,11,7,0,0,0,0
China_209,209,China,1,0,China_209003,1,0,1,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_209,209,China,1,0,China_209004,1,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_209,209,China,1,0,China_209005,1,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_209,209,China,1,0,China_209006,3,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_209,209,China,1,0,China_209007,2,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_209,209,China,1,0,China_209008,2,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_21,21,China,1,0,China_21001,2,1,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_21,21,China,1,0,China_21002,1,1,0,0,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,1,11,7,0,0,0,0
China_21,21,China,1,0,China_21003,1,1,0,0,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_21,21,China,1,0,China_21004,1,1,0,0,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_21,21,China,1,0,China_21005,1,1,0,0,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_21,21,China,1,0,China_21006,3,1,0,0,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_21,21,China,1,0,China_21007,2,1,0,0,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_21,21,China,1,0,China_21008,3,1,0,0,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,3,19,11,0,0,0,0
China_210,210,China,1,0,China_210001,2,0,1,0,0,1,0,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_210,210,China,1,0,China_210002,1,0,1,0,0,1,0,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,1,11,7,0,0,0,0
China_210,210,China,1,0,China_210003,1,0,1,0,0,1,0,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_210,210,China,1,0,China_210004,1,0,1,0,0,1,0,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_210,210,China,1,0,China_210005,3,0,1,0,0,1,0,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,3,3,11,0,0,0,0
China_210,210,China,1,0,China_210006,2,0,1,0,0,1,0,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,2,11,19,0,0,0,0
China_210,210,China,1,0,China_210007,1,0,1,0,0,1,0,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_210,210,China,1,0,China_210008,2,0,1,0,0,1,0,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_211,211,China,1,0,China_211001,1,0,1,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,7,3,0,0,0,0
China_211,211,China,1,0,China_211002,1,0,1,0,0,0,0,1,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,1,11,7,0,0,0,0
China_211,211,China,1,0,China_211003,3,0,1,0,0,0,0,1,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_211,211,China,1,0,China_211004,3,0,1,0,0,0,0,1,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,3,3,15,0,0,0,0
China_211,211,China,1,0,China_211005,2,0,1,0,0,0,0,1,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_211,211,China,1,0,China_211006,1,0,1,0,0,0,0,1,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_211,211,China,1,0,China_211007,3,0,1,0,0,0,0,1,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,3,15,3,0,0,0,0
China_211,211,China,1,0,China_211008,2,0,1,0,0,0,0,1,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_212,212,China,1,0,China_212001,2,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_212,212,China,1,0,China_212002,2,0,1,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_212,212,China,1,0,China_212003,1,0,1,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_212,212,China,1,0,China_212004,1,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_212,212,China,1,0,China_212005,2,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_212,212,China,1,0,China_212006,1,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_212,212,China,1,0,China_212007,1,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_212,212,China,1,0,China_212008,2,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_213,213,China,1,0,China_213001,2,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_213,213,China,1,0,China_213002,2,0,1,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_213,213,China,1,0,China_213003,1,0,1,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_213,213,China,1,0,China_213004,3,0,1,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,3,3,15,0,0,0,0
China_213,213,China,1,0,China_213005,3,0,1,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,3,3,11,0,0,0,0
China_213,213,China,1,0,China_213006,1,0,1,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_213,213,China,1,0,China_213007,3,0,1,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,3,15,3,0,0,0,0
China_213,213,China,1,0,China_213008,2,0,1,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_214,214,China,1,0,China_214001,2,0,1,0,0,0,0,0,1,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_214,214,China,1,0,China_214002,2,0,1,0,0,0,0,0,1,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_214,214,China,1,0,China_214003,1,0,1,0,0,0,0,0,1,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_214,214,China,1,0,China_214004,1,0,1,0,0,0,0,0,1,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_214,214,China,1,0,China_214005,2,0,1,0,0,0,0,0,1,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_214,214,China,1,0,China_214006,1,0,1,0,0,0,0,0,1,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_214,214,China,1,0,China_214007,1,0,1,0,0,0,0,0,1,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_214,214,China,1,0,China_214008,2,0,1,0,0,0,0,0,1,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_215,215,China,1,0,China_215001,1,0,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,7,3,0,0,0,0
China_215,215,China,1,0,China_215002,2,0,1,0,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_215,215,China,1,0,China_215003,1,0,1,0,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_215,215,China,1,0,China_215004,2,0,1,0,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,2,3,15,0,0,0,0
China_215,215,China,1,0,China_215005,1,0,1,0,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_215,215,China,1,0,China_215006,2,0,1,0,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,2,11,19,0,0,0,0
China_215,215,China,1,0,China_215007,1,0,1,0,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_215,215,China,1,0,China_215008,1,0,1,0,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,1,19,11,0,0,0,0
China_216,216,China,1,0,China_216001,2,0,0,1,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_216,216,China,1,0,China_216002,2,0,0,1,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_216,216,China,1,0,China_216003,1,0,0,1,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_216,216,China,1,0,China_216004,1,0,0,1,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_216,216,China,1,0,China_216005,1,0,0,1,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_216,216,China,1,0,China_216006,1,0,0,1,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_216,216,China,1,0,China_216007,2,0,0,1,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_216,216,China,1,0,China_216008,2,0,0,1,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_217,217,China,1,0,China_217001,2,0,0,1,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_217,217,China,1,0,China_217002,3,0,0,1,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,3,11,7,0,0,0,0
China_217,217,China,1,0,China_217003,3,0,0,1,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_217,217,China,1,0,China_217004,1,0,0,1,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_217,217,China,1,0,China_217005,1,0,0,1,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_217,217,China,1,0,China_217006,3,0,0,1,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_217,217,China,1,0,China_217007,2,0,0,1,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_217,217,China,1,0,China_217008,3,0,0,1,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,3,19,11,0,0,0,0
China_218,218,China,1,0,China_218001,2,0,0,1,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_218,218,China,1,0,China_218002,3,0,0,1,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,3,11,7,0,0,0,0
China_218,218,China,1,0,China_218003,3,0,0,1,0,0,0,0,0,1,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_218,218,China,1,0,China_218004,1,0,0,1,0,0,0,0,0,1,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_218,218,China,1,0,China_218005,1,0,0,1,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_218,218,China,1,0,China_218006,3,0,0,1,0,0,0,0,0,1,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,3,11,19,0,0,0,0
China_218,218,China,1,0,China_218007,2,0,0,1,0,0,0,0,0,1,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_218,218,China,1,0,China_218008,3,0,0,1,0,0,0,0,0,1,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,3,19,11,0,0,0,0
China_219,219,China,1,0,China_219001,2,0,0,1,0,0,0,0,1,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_219,219,China,1,0,China_219002,2,0,0,1,0,0,0,0,1,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_219,219,China,1,0,China_219003,1,0,0,1,0,0,0,0,1,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_219,219,China,1,0,China_219004,1,0,0,1,0,0,0,0,1,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_219,219,China,1,0,China_219005,1,0,0,1,0,0,0,0,1,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
China_219,219,China,1,0,China_219006,1,0,0,1,0,0,0,0,1,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_219,219,China,1,0,China_219007,2,0,0,1,0,0,0,0,1,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,2,15,3,0,0,0,0
China_219,219,China,1,0,China_219008,2,0,0,1,0,0,0,0,1,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_22,22,China,1,0,China_22001,1,1,0,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,7,3,0,0,0,0
China_22,22,China,1,0,China_22002,2,1,0,0,0,0,1,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,2,11,7,0,0,0,0
China_22,22,China,1,0,China_22003,1,1,0,0,0,0,1,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,19,19,0,0,0,0
China_22,22,China,1,0,China_22004,1,1,0,0,0,0,1,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_22,22,China,1,0,China_22005,2,1,0,0,0,0,1,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,11,0,0,0,0
China_22,22,China,1,0,China_22006,1,1,0,0,0,0,1,0,0,0,11,19,0,0,0,0,0,1,0,1,0,0,1,1,0,1,11,19,0,0,0,0
China_22,22,China,1,0,China_22007,1,1,0,0,0,0,1,0,0,0,15,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,15,3,0,0,0,0
China_22,22,China,1,0,China_22008,2,1,0,0,0,0,1,0,0,0,19,11,0,1,0,0,0,1,0,0,0,0,1,1,0,2,19,11,0,0,0,0
China_220,220,China,1,0,China_220001,2,0,0,1,0,1,0,0,0,0,7,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,7,3,0,0,0,0
China_220,220,China,1,0,China_220002,3,0,0,1,0,1,0,0,0,0,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,3,11,7,0,0,0,0
China_220,220,China,1,0,China_220003,3,0,0,1,0,1,0,0,0,0,19,19,0,0,1,0,1,0,0,0,0,0,1,1,0,3,19,19,0,0,0,0
China_220,220,China,1,0,China_220004,1,0,0,1,0,1,0,0,0,0,3,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,15,0,0,0,0
China_220,220,China,1,0,China_220005,1,0,0,1,0,1,0,0,0,0,3,11,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,11,0,0,0,0
