ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIOS	EIC	EIS	EIO	SEG2	SEG3	SEG4	SEG5	SEG1
70004	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
70005	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
70005	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
70005	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
70006	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
70006	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
70006	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
70007	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
70007	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
70007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
70008	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
70008	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
70008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
71001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
71001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
71001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
71002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
71002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
71003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
71003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
71004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
71004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
71005	300	1	0	0	1	1	0	0	0	1	0	1	0	0	0
71005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
71006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
71006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
71007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
71007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
71008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
71008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
71008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
72001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
72001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
72002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
72002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
72003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
72003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
72004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
72004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72005	400	0	0	1	1	1	0	0	0	1	0	1	0	0	0
72005	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
72005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
72006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
72006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
72007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
72007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
72008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
72008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
72008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
73001	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
73001	250	1	0	0	1	1	0	0	0	1	1	0	0	0	0
73001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
73002	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
73002	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
73002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
73003	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
73003	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
73003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
73004	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
73004	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
73004	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
73005	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
73005	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
73005	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
73006	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
73006	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
73006	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
73007	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
73007	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
73007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
73008	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
73008	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
73008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
74001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
74001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
74001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
74002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
74002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
74003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
74003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
74004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
74004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
74005	300	1	0	0	1	1	0	0	0	1	0	1	0	0	0
74005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
74006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
74006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
74007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
74007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
74008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
74008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
74008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
75001	400	0	1	0	0	1	0	0	0	1	0	0	1	0	0
75001	250	1	0	0	1	1	0	0	0	1	0	0	1	0	0
75001	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75002	200	0	0	1	1	1	0	0	0	1	0	0	1	0	0
75002	350	0	0	1	0	1	0	0	0	1	0	0	1	0	0
75002	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75003	250	0	1	0	1	1	0	0	0	1	0	0	1	0	0
75003	400	0	0	1	0	1	0	0	0	1	0	0	1	0	0
75003	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75004	300	1	0	0	0	1	0	0	0	1	0	0	1	0	0
75004	300	0	0	1	1	1	0	0	0	1	0	0	1	0	0
75004	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75005	400	0	0	1	0	1	0	0	0	1	0	0	1	0	0
75005	300	1	0	0	1	1	0	0	0	1	0	0	1	0	0
75005	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75006	350	0	0	1	1	1	0	0	0	1	0	0	1	0	0
75006	400	0	1	0	0	1	0	0	0	1	0	0	1	0	0
75006	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75007	250	1	0	0	0	1	0	0	0	1	0	0	1	0	0
75007	250	0	1	0	1	1	0	0	0	1	0	0	1	0	0
75007	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
75008	300	0	0	1	0	1	0	0	0	1	0	0	1	0	0
75008	200	0	0	1	1	1	0	0	0	1	0	0	1	0	0
75008	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
76001	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
76001	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
76001	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
76002	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
76002	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
76002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
76003	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
76003	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
76003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
76004	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
76004	300	0	0	1	1	1	0	0	0	1	1	0	0	0	0
76004	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
76005	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
76005	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
76005	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
76006	350	0	0	1	1	1	0	0	0	1	1	0	0	0	0
76006	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
76006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
76007	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
76007	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
76007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
76008	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
76008	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
76008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
77001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
77001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
77001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77002	200	0	0	1	0	1	0	0	0	1	0	1	0	0	0
77002	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
77002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
77003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
77003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
77004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
77004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
77005	300	1	0	0	1	1	0	0	0	1	0	1	0	0	0
77005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
77006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
77006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
77007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
77007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
77008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
77008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
77008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
78001	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
78001	250	1	0	0	1	1	0	0	0	1	1	0	0	0	0
78001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78002	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
78002	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
78002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78003	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
78003	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
78003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78004	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
78004	300	0	0	1	1	1	0	0	0	1	1	0	0	0	0
78004	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78005	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
78005	300	1	0	0	1	1	0	0	0	1	1	0	0	0	0
78005	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78006	350	0	0	1	1	1	0	0	0	1	1	0	0	0	0
78006	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
78006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78007	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
78007	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
78007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78008	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
78008	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
78008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
79001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
79001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
79001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
79002	200	0	0	1	0	1	0	0	0	1	0	1	0	0	0
79002	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
79002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
79003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
79003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
79003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
79004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
79004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
79004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
79005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
79005	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
79005	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
79006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
79006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
79006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
79007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
79007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
79007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
79008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
79008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
79008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
80001	400	0	1	0	1	1	0	0	0	1	0	0	0	1	0
80001	250	1	0	0	0	1	0	0	0	1	0	0	0	1	0
80001	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80002	200	0	0	1	0	1	0	0	0	1	0	0	0	1	0
80002	350	0	0	1	1	1	0	0	0	1	0	0	0	1	0
80002	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80003	250	0	1	0	0	1	0	0	0	1	0	0	0	1	0
80003	400	0	0	1	1	1	0	0	0	1	0	0	0	1	0
80003	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80004	300	1	0	0	0	1	0	0	0	1	0	0	0	1	0
80004	300	0	0	1	1	1	0	0	0	1	0	0	0	1	0
80004	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80005	400	0	0	1	1	1	0	0	0	1	0	0	0	1	0
80005	300	1	0	0	0	1	0	0	0	1	0	0	0	1	0
80005	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80006	350	0	0	1	1	1	0	0	0	1	0	0	0	1	0
80006	400	0	1	0	0	1	0	0	0	1	0	0	0	1	0
80006	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80007	250	1	0	0	0	1	0	0	0	1	0	0	0	1	0
80007	250	0	1	0	1	1	0	0	0	1	0	0	0	1	0
80007	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
80008	300	0	0	1	1	1	0	0	0	1	0	0	0	1	0
80008	200	0	0	1	0	1	0	0	0	1	0	0	0	1	0
80008	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
81001	400	0	1	0	0	1	0	0	0	1	0	0	0	0	1
81001	250	1	0	0	1	1	0	0	0	1	0	0	0	0	1
81001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81002	200	0	0	1	1	1	0	0	0	1	0	0	0	0	1
81002	350	0	0	1	0	1	0	0	0	1	0	0	0	0	1
81002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81003	250	0	1	0	1	1	0	0	0	1	0	0	0	0	1
81003	400	0	0	1	0	1	0	0	0	1	0	0	0	0	1
81003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81004	300	1	0	0	0	1	0	0	0	1	0	0	0	0	1
81004	300	0	0	1	1	1	0	0	0	1	0	0	0	0	1
81004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81005	400	0	0	1	0	1	0	0	0	1	0	0	0	0	1
81005	300	1	0	0	1	1	0	0	0	1	0	0	0	0	1
81005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81006	350	0	0	1	1	1	0	0	0	1	0	0	0	0	1
81006	400	0	1	0	0	1	0	0	0	1	0	0	0	0	1
81006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81007	250	1	0	0	0	1	0	0	0	1	0	0	0	0	1
81007	250	0	1	0	1	1	0	0	0	1	0	0	0	0	1
81007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
81008	300	0	0	1	0	1	0	0	0	1	0	0	0	0	1
81008	200	0	0	1	1	1	0	0	0	1	0	0	0	0	1
81008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
82001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
82001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
82001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
82002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
82002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
82003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
82003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
82004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
82004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
82005	300	1	0	0	1	1	0	0	0	1	0	1	0	0	0
82005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
82006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
82006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
82007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
82007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
82008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
82008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
82008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
83001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
83001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
83002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
83002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
83003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
83003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
83004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
83004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
83005	300	1	0	0	1	1	0	0	0	1	0	1	0	0	0
83005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
83006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
83006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
83007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
83007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
83008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
83008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
83008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
84001	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
84001	250	1	0	0	1	1	0	0	0	1	1	0	0	0	0
84001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84002	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
84002	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
84002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84003	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
84003	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
84003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84004	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
84004	300	0	0	1	1	1	0	0	0	1	1	0	0	0	0
84004	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84005	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
84005	300	1	0	0	1	1	0	0	0	1	1	0	0	0	0
84005	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84006	350	0	0	1	1	1	0	0	0	1	1	0	0	0	0
84006	400	0	1	0	0	1	0	0	0	1	1	0	0	0	0
84006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84007	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
84007	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
84007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
84008	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
84008	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
84008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85001	400	0	1	0	1	1	0	0	0	1	1	0	0	0	0
85001	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
85001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85002	200	0	0	1	0	1	0	0	0	1	1	0	0	0	0
85002	350	0	0	1	1	1	0	0	0	1	1	0	0	0	0
85002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85003	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
85003	400	0	0	1	0	1	0	0	0	1	1	0	0	0	0
85003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85004	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
85004	300	0	0	1	1	1	0	0	0	1	1	0	0	0	0
85004	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85005	400	0	0	1	1	1	0	0	0	1	1	0	0	0	0
85005	300	1	0	0	0	1	0	0	0	1	1	0	0	0	0
85005	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85006	350	0	0	1	0	1	0	0	0	1	1	0	0	0	0
85006	400	0	1	0	1	1	0	0	0	1	1	0	0	0	0
85006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85007	250	1	0	0	0	1	0	0	0	1	1	0	0	0	0
85007	250	0	1	0	1	1	0	0	0	1	1	0	0	0	0
85007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
85008	300	0	0	1	0	1	0	0	0	1	1	0	0	0	0
85008	200	0	0	1	1	1	0	0	0	1	1	0	0	0	0
85008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
86001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
86001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
86001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
86002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
86002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
86002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
86003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
86003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
86003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
86004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
86004	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
86004	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
86005	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
86005	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
86005	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
86006	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
86006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
86006	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
86007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
86007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
86007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
86008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
86008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
86008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87001	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
87001	250	1	0	0	1	1	0	0	0	1	0	1	0	0	0
87001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87002	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
87002	350	0	0	1	0	1	0	0	0	1	0	1	0	0	0
87002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87003	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
87003	400	0	0	1	0	1	0	0	0	1	0	1	0	0	0
87003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87004	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
87004	300	0	0	1	1	1	0	0	0	1	0	1	0	0	0
87004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87005	400	0	0	1	1	1	0	0	0	1	0	1	0	0	0
87005	300	1	0	0	0	1	0	0	0	1	0	1	0	0	0
87005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87006	350	0	0	1	1	1	0	0	0	1	0	1	0	0	0
87006	400	0	1	0	0	1	0	0	0	1	0	1	0	0	0
87006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87007	250	1	0	0	0	1	0	0	0	1	0	1	0	0	0
87007	250	0	1	0	1	1	0	0	0	1	0	1	0	0	0
87007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
87008	300	0	0	1	0	1	0	0	0	1	0	1	0	0	0
87008	200	0	0	1	1	1	0	0	0	1	0	1	0	0	0
87008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
